# pTt1,etat1,phit1,Et1,pTt2,etat2,phit2,Et2,pTh,etah,phih,Eh,ttmass,ttHmass,HT,dphi_tt,,HTb,tmass,Hmass
257.061,-0.795177,3.95387,379.008,225.068,-1.57735,5.2205,593.663,238.31,-0.883293,4.30554,361.771,484.502,646.093,953.489,1.26663,,493.291,161.867,130.333
65.6919,0.586888,4.42442,176.763,78.7084,0.49104,2.53994,185.644,121.084,0.24118,6.19762,169.475,342.715,518.15,300.766,1.88448,,198.816,158.948,114.852
492.882,-0.1719,4.74896,528.232,123.382,-1.33122,2.32266,304.256,367.444,2.09147,1.8223,1516.21,659.741,2034.21,1072.18,2.42631,,538.127,169.846,134.328
314.858,1.06876,5.20648,537.036,89.7435,1.8136,0.386398,323.761,203.619,1.39032,2.15217,448.216,419.374,760.969,821.289,1.4631,,522.791,160.596,111.099
80.0099,-2.01274,2.54069,337.406,195.784,0.82788,0.0904369,314.645,161.233,0.8687,6.0704,264.094,625.979,868.493,471.586,2.45025,,376.788,144.844,136.651
188.043,0.876954,2.1646,311.89,150.378,-1.42316,5.08069,367.648,86.9909,-1.98623,5.6349,347.122,668.923,936.766,468.548,2.91609,,307.128,164.301,127.234
336.394,0.407704,5.63008,406.106,229.312,0.163272,4.39507,318.435,143.734,0.834331,2.93297,237.829,525.817,819.239,1076.97,1.235,,391.301,178.566,133.638
158.072,1.11128,3.68781,322.498,171.245,0.538459,0.805213,260.992,163.032,0.143697,5.28061,201.333,491.788,699.885,847.799,2.8826,,371.382,182.132,115.772
243.53,-2.30333,2.75166,1242.76,184.674,-1.85249,4.00253,618.163,160.772,-1.88406,6.26559,558.233,413.183,733.304,634.414,1.25088,,378.852,172.508,136.95
115.392,0.780054,4.12871,232.902,135.049,-2.18361,1.34622,631.368,214.649,-2.04864,0.640719,853.644,708.561,1089.05,753.278,2.78249,,420.625,176.191,111.073
219.632,-2.27466,2.21138,1100.31,15.2586,-4.60994,0.0200806,817.725,295.939,-0.835852,5.71129,428.415,557.213,1037.59,834.204,2.1913,,493.753,214.435,138.298
146.312,0.791906,2.53592,262.788,289.36,0.199034,0.701268,334.274,319.226,-0.0342367,0.624115,342.339,488.578,716.796,800.642,1.83465,,717.266,176.56,123.171
173.379,0.858641,0.197759,296.467,151.445,0.0571276,1.37922,223.938,121.487,-0.0874434,5.89399,182.782,408.337,592.808,578.349,1.18146,,338.937,172.218,136.151
334.17,-0.737562,2.90149,455.8,162.117,-0.37407,4.99789,230.865,158.891,-0.954511,5.56884,275.153,527.282,781.067,1194.13,2.0964,,903.033,153.262,139.891
127.998,0.67013,0.648664,224.777,239.251,-0.711195,3.93712,318.977,57.9224,1.266,0.372794,176.844,523.518,716.85,430.232,2.99473,,430.232,160.045,137.765
79.0324,0.863076,0.0365464,183.532,139.068,0.729,4.66522,233.463,148.496,0.438207,5.80309,213.19,339.033,498.687,404.233,1.65451,,325.222,146.659,137.428
31.1667,2.41669,2.43776,250.263,75.6105,-0.820185,3.03427,194.308,67.6136,1.87513,4.97359,252.71,419.791,613.347,501.058,0.596512,,304.697,177.861,113.753
215.093,0.496738,4.74035,295.619,221.488,-0.63216,2.33476,308.306,70.5815,0.126756,1.62058,133.653,581.859,721.255,886.603,2.40559,,318.646,169.527,113.141
87.8152,-0.621155,2.61197,195.871,77.2699,-1.38905,3.81737,227.556,84.0637,-1.12852,0.379738,199.314,345.491,530.512,380.549,1.2054,,222.134,165.154,138.304
183.968,-0.334979,1.67372,259.475,131.986,-0.951428,2.27759,257.893,194.305,-1.26924,6.12655,389.181,364.816,687.682,988.051,0.603863,,385.359,171.874,111.099
126.409,-0.59948,5.11695,228.214,174.127,0.583701,5.58661,260.139,64.6619,-1.20274,1.18309,173.154,390.125,600.969,567.676,0.469657,,430.396,172.156,127.326
248.489,1.44644,6.04835,582.174,101.604,1.67742,5.7577,331.164,159.593,-1.03762,2.83801,282.269,367.062,1037.43,776.397,0.290653,,509.828,169.238,124.157
248.939,0.66598,1.92333,349.231,387.342,-1.48749,5.42591,917.499,297.133,0.601635,2.80534,376.361,1081.51,1577.07,850.295,2.7806,,717.217,167.912,131.742
36.1581,0.908522,5.53746,181.199,117.224,2.17304,5.04938,547.925,98.4143,1.29071,1.97574,228.451,459.565,639.16,430.421,0.488082,,347.055,173.537,123.14
238.281,-0.203472,0.426778,303.458,83.1277,1.90249,2.72529,332.895,69.8859,0.677775,4.45799,147.723,563.585,721.091,588.95,2.29851,,356.023,181.454,119.704
117.232,-1.10053,1.13383,239.725,229.176,-0.824465,1.00958,355.315,269.883,-1.00454,0.939957,434.781,315.005,459.203,1456.31,0.124252,,595.569,138.474,119.988
219.618,-0.571337,5.77199,308.884,79.9841,-0.765927,4.49939,198.049,182.319,-0.625655,5.67701,258.007,389.989,541.002,700.459,1.2726,,363.726,172.173,136.113
96.8624,2.24164,3.61903,489.59,135.237,1.87588,5.7921,481.472,67.7193,1.95503,5.51346,278.352,391.298,533.843,378.431,2.17306,,238.167,165.341,133.986
401.842,0.109922,3.94432,439.278,282.195,0.0568595,0.337262,330.33,170.747,-1.34735,1.40859,368.985,741.765,1111.28,698.327,2.67612,,468.885,171.841,114.896
222.869,-0.501367,0.784773,296.906,85.1104,1.75832,2.14224,293.314,67.8818,2.08827,2.39786,305.158,517.934,753.603,700.957,1.35746,,340.395,157.846,125.539
107.178,-1.84548,2.07192,376.921,348.273,-0.706719,4.43804,468.555,219.752,-1.62576,0.502504,594.437,527.075,874.73,1148.94,2.36611,,585.875,145.404,130.027
204.095,-0.479551,2.82941,289.128,194.593,-0.989703,1.21043,337.857,182.918,-1.06188,1.11666,326.699,458.591,652.918,891.615,1.61897,,775.772,177.774,138.03
116.586,-0.786806,5.97978,229.544,70.46,1.55996,2.21929,239.855,89.7235,1.21263,2.49932,209.044,460.118,645.079,366.028,2.5227,,298.466,169.698,129.398
293.824,-1.22845,3.4406,567.577,239.548,-1.11498,0.821641,440.283,85.1013,2.11132,0.961928,374.382,614.915,1299.37,809.015,2.61896,,302.041,159.01,114.057
132.042,-1.30799,3.95232,334.602,143.941,-1.25845,0.694158,298.136,163.977,-1.43807,1.3366,389.989,434.815,633.939,573.882,3.02502,,429.723,208.067,137.767
224.451,1.59575,3.02221,600.97,80.345,-0.533638,2.28932,150.234,326.636,-0.365561,0.801733,372.556,494.631,1012.2,1284.88,0.732891,,940.792,170.579,131.161
139.764,1.36906,0.365546,338.738,285.653,0.102661,4.94995,328.112,283.874,0.649343,0.695668,370.353,521.297,816.547,1004.72,1.69878,,634.663,170.798,132.464
21.3222,-3.10865,5.16023,303.305,10.6388,-2.94518,1.58774,203.241,59.3968,-1.24036,5.69064,172.379,376.092,517.839,392.993,2.7107,,270.774,186.503,131.67
109.758,-1.63367,4.14751,342.44,164.212,0.498164,1.66387,234.665,108.702,0.060382,1.00923,166.686,536.905,703.248,542.499,2.48364,,309.181,179.151,126.195
183.193,-1.76121,1.33549,570.473,126.937,0.753321,4.8026,246.292,103.004,-1.19474,2.87915,223.316,701.031,867.301,524.729,2.81608,,292.065,155.807,124.055
135.15,2.49663,5.88889,851.719,254.635,-0.0167471,2.8423,306.04,231.706,2.02095,5.78761,896.741,817.736,1191.24,537.764,3.04659,,400.82,207.609,113.51
137.092,-1.95664,5.0331,521.296,71.1372,0.0806945,1.61101,188.447,63.8419,-2.36345,6.00804,367.4,527.382,703.367,456.273,2.86109,,174.232,164.423,133.609
111.724,1.72281,4.49201,365.35,100.553,0.884368,2.78298,219.683,64.6483,2.11458,4.98812,298.58,399.594,553.317,568.206,1.70903,,293.845,171.086,123.719
102.105,-0.770502,2.20461,227.835,120.124,0.304075,5.00733,210.329,121.899,-0.384299,1.2081,184.487,433.368,609.298,390.292,2.80272,,245.899,184.304,129.891
234.296,-2.38143,1.7362,1288.14,208.423,0.875437,4.60837,335.064,129.368,-0.0911142,5.92735,184.553,1236.1,1461.58,603.062,2.87217,,426.258,158.044,131.089
133.634,0.341822,5.81814,214,74.5503,-0.721007,2.3532,198.686,160.759,0.396872,0.301717,214.959,406.993,583.821,544.766,2.81824,,328.8,160.527,126.789
199.702,-1.55184,2.20368,521.437,146.818,0.402758,4.19462,234.342,216.579,-1.06927,0.546184,375.379,618.094,901.299,793.855,1.99094,,429.167,171.384,128.653
226.811,-0.613468,3.37146,319.827,359.819,0.933596,2.03233,559.097,51.0598,1.12002,0.587759,162.527,705.027,886.198,1184.97,1.33912,,1060.69,170.095,137.547
152.233,-0.0114705,6.03455,231.78,135.623,0.828104,3.53758,241.502,97.3657,1.14557,3.72797,210.674,447.32,612.673,456.401,2.49697,,372.892,174.768,126.385
246.331,-0.114901,1.25367,296.096,239.056,0.0356913,4.20773,328.261,206.135,-0.073901,3.92582,238.984,622.343,833.919,624.355,2.95406,,500.194,161.831,119.954
350.913,-0.71196,4.20702,476.766,162.658,-1.09307,0.942141,340.28,84.31,-1.18242,5.81787,196.497,627.873,779.667,640.606,3.01831,,285.243,174.535,126.403
253.908,-0.445391,5.82749,307.788,301.425,-1.72041,2.86804,886.371,233.849,1.37892,3.98841,508.791,743.513,1601.12,1173.28,2.95944,,695.415,128.869,122.961
181.052,-1.84399,0.587782,611.907,94.0192,-2.1609,5.09921,441.628,117.82,-0.247509,2.61091,179.123,390.489,725.869,562.111,1.77176,,378.855,174.161,131.665
105.505,2.08581,4.79096,463.788,184.387,-0.976477,6.24991,327.271,183.626,-1.74921,2.11691,555.953,730.064,1307.89,655.762,1.45894,,476.018,170.604,115.145
157.785,0.117484,5.35245,349.453,239.512,-1.85488,3.60725,803.976,233.591,-0.383565,4.95525,276.093,855.111,1074.7,826.426,1.7452,,704.304,311.249,115.037
146.357,1.35625,0.0899838,347.077,119.019,-0.887945,5.37072,232.742,112.641,-0.905789,5.14058,213.197,510.693,723.872,669.343,1.00244,,310.809,169.446,138.483
325.01,-0.547045,3.44068,413.574,61.6026,-0.931353,5.97884,200.582,454.425,-0.486253,4.29778,524.196,486.629,769.913,1512.69,2.53816,,1084.62,174.697,124.425
201.71,0.0112153,0.822885,259.046,29.4794,3.16345,3.43595,389.18,306.179,1.13632,3.45756,543.946,515.972,883.649,729.125,2.61306,,482.752,162.52,138.344
337.818,0.139248,4.59097,377.797,235.065,-0.797927,4.408,358.904,55.5464,0.683347,4.09396,155.582,437.366,628.751,1042.44,0.182975,,719.569,162.425,139.43
81.1152,2.40552,2.63507,483.239,257.024,0.147535,2.05142,311.408,178.095,1.71796,5.19568,526.044,538.354,889.387,736.536,0.583651,,371.498,167.704,119.664
252.461,0.28929,3.68506,309.918,203.591,0.73629,0.373456,300.538,123.914,0.639372,0.0425498,187.853,558.75,721.911,943.838,2.97158,,438.166,163.793,112.933
340.7,-1.78924,0.102874,1073.32,347.4,1.33998,0.961483,723.477,253.315,0.52765,3.82361,319.474,1642.48,2069.35,1347.91,0.858609,,691.723,231.801,135.309
113.393,1.33165,2.36424,287.794,192.167,-1.18926,3.48632,397.201,110.957,1.21162,0.580993,243.019,626.92,905.563,961.407,1.12208,,347.111,173.392,133.805
73.8287,2.73074,2.96127,592.201,15.2943,2.85196,4.32439,209.116,57.7056,0.644303,3.97165,151.792,389.22,592.694,371.62,1.36312,,221.285,164.731,134.634
165.104,1.20589,4.68662,346.573,138.567,0.657547,0.669733,241.502,81.3277,-1.16954,5.91395,184.021,455,706.247,609.877,2.2663,,239.819,172.802,115.096
98.0536,0.432962,4.86769,211.115,88.1726,-0.930133,3.73986,215.178,126.559,-1.38673,4.87316,303.096,392.897,611.541,501.801,1.12784,,288.006,181.762,139.584
72.0343,-1.69088,1.58553,288.948,422.087,-1.07468,5.28351,711.623,409.582,-1.10663,5.32087,698.346,573.981,797.072,844.6,2.58521,,479.543,206.602,125.151
124.976,2.67237,4.2667,925.256,105.199,1.25523,0.600842,258.01,134.533,0.822994,0.847126,215.619,501.904,718.072,338.317,2.61733,,301.349,173.795,114.471
186.825,1.14751,0.03912,535.281,196.178,-0.7758,2.91138,293.829,144.083,1.74857,5.52813,448.707,821.792,1171.48,454.453,2.87226,,308.557,426.138,139.366
202.857,0.214766,2.2594,254.629,194.569,1.32387,2.72124,425.524,62.2243,1.80854,2.05907,227.431,407.161,550.744,957.058,0.461845,,581.74,147.504,117.163
75.5744,-0.738272,2.43569,197.546,120.936,-0.285075,0.396766,222.216,334.389,1.38805,1.49937,720.228,393.58,908.787,1208.44,2.03892,,1036.48,172.022,110.651
127.359,-0.557662,5.69581,225.253,60.8823,2.29898,2.92166,355.015,168.19,-1.00557,5.89203,292.769,529.535,840.188,471.933,2.77415,,400.224,170.086,133.352
478.121,-0.168915,1.65426,512.696,611.879,-1.12841,4.56187,1059.94,241.79,-0.169852,1.45713,281.647,1256.45,1573.55,1369.16,2.90761,,1201.73,166.35,138.417
199.301,1.5443,5.59603,514.342,230.143,1.83038,2.41248,856.63,69.8547,-0.489385,2.69771,157.254,753.745,1046.66,612.107,3.09964,,216.968,162.179,136.324
175.48,0.10777,0.28671,246.429,28.8569,1.00886,4.62247,183.177,149.231,0.530874,2.32386,211.916,392.204,609.994,975.322,1.94742,,740.765,171.973,125.498
257.958,-0.872441,6.23954,405.278,465.153,-1.38855,3.10875,1005.26,113.785,0.0488303,5.37064,174.266,819.636,1105.86,921.845,3.13079,,730.623,181.192,131.874
144.617,1.1114,6.11725,282.804,66.4091,-1.21707,1.38765,212.018,51.3314,-2.90749,6.1397,485.666,458.727,881.684,735.294,1.55359,,351.443,143.802,116.997
451.415,0.257766,0.693728,497.414,172.805,0.458475,3.05094,249.002,107.824,-0.131207,3.48298,167.038,627.74,850.108,838.015,2.35721,,251.706,172.637,126.784
189.08,0.576126,2.33313,267.531,60.4553,1.1544,1.80222,188.239,147.411,1.80351,4.49444,477.887,328.689,657.666,830.158,0.530904,,516.569,150.276,130.934
315.935,1.1256,6.01372,564.43,176.622,2.06827,0.832437,729.915,147.329,1.93793,5.63675,535.911,482.259,646.44,922.685,1.10191,,456.279,170.326,120.611
117.065,2.15401,3.3716,535.665,119.012,-0.608699,4.69221,220.573,103.526,-1.97732,0.653877,403.326,600.102,1154.84,438.025,1.32061,,301.712,159.71,132.126
257.629,-0.629557,4.72275,353.038,140.766,-2.2293,0.918098,680.095,246.369,-1.87802,1.53225,836.016,605.41,945.116,777.356,2.47853,,514.633,168.203,138.118
90.7873,1.64587,1.63398,296.453,152.401,1.0692,5.44182,299.2,295.428,-1.21285,0.623669,552.238,408.193,1087.07,1105.8,2.47534,,450.045,168.163,112.32
396.26,0.956464,2.13242,616.898,224.907,0.0417607,4.75777,311.65,267.185,0.500654,0.576266,329.792,779.811,1082.16,1503.27,2.62535,,562.611,174.305,133.925
374.61,-0.628764,4.9923,483.445,523.934,-0.228741,3.26208,562.2,59.1977,-1.12351,3.86283,157.131,776.062,902.612,1261.19,1.73023,,476.424,173.779,120.656
306.747,1.32136,1.8915,640.218,349.952,1.23387,3.23656,672.738,451.617,-0.206247,6.26363,478.037,533.063,1471.41,1229.86,1.34507,,874.096,174.989,125.544
109.76,-0.319147,5.9796,205.608,240.204,-1.54417,3.55791,613.262,226.46,-2.01465,0.978801,874.557,559.137,941.31,607.402,2.42169,,430.46,170.171,134.746
299.68,-0.841971,5.68436,441.979,246.428,-1.18541,2.31261,473.159,113.495,-1.04864,2.83393,227.056,640.251,822.394,582.79,2.91144,,378.455,159.155,135.986
208.741,-0.545324,0.112759,303.562,201.593,-0.66186,3.6565,288.319,87.7426,-0.0930494,2.23119,156.416,523.851,697.082,311.162,2.73945,,202.955,185.157,129.23
123.791,0.0296088,0.160148,313.22,82.6608,1.14386,2.29529,270.446,284.546,0.1063,2.03574,312.926,561.249,815.301,1076.07,2.13515,,470.416,287.697,126.64
161.862,-0.962984,1.60412,305.031,69.1042,-0.030851,5.21482,188.283,89.9426,0.322335,3.22651,159.298,445.828,624.258,1229.27,2.67248,,617.255,184.515,128.125
129.749,0.718038,2.40584,249.711,112.292,0.349289,2.83013,236.89,99.3027,0.308216,4.48668,170.093,400.981,591.711,747.397,0.424291,,399.036,187.731,134.55
461.458,-0.565807,2.50745,577.073,566.565,-0.661557,5.36288,716.125,239.438,-0.709822,5.28261,328.342,1086.44,1315.88,1067.3,2.85543,,611.591,210.49,128.073
92.012,0.48214,2.9971,194.892,42.3163,-1.74368,6.18523,206.229,55.4402,-0.887107,3.3289,158.871,391.602,535.487,549.557,3.09505,,300.602,165.503,137.994
422.218,-1.14354,2.11706,749.507,399.312,0.929955,0.042631,614.845,356.472,1.2078,0.112436,659.914,1287.74,1870.12,1733.03,2.07443,,749.968,171.121,115.857
238.202,0.52303,2.96236,332.474,105.889,2.36358,6.13484,592.462,51.4485,1.07465,3.59723,161.51,603.722,761.504,636.82,3.11071,,177.2,191.857,137.869
144.175,-1.78022,1.08341,468.799,250.429,-0.789657,4.5135,361.05,93.5076,-1.6256,0.956892,271.04,521.494,678.769,407.384,2.8531,,268.463,162.545,112.086
31.2542,-3.12218,5.62356,408.115,104.549,-1.34477,2.43018,268.748,357.929,1.46768,1.00688,827.672,400.17,1443.43,979.913,3.0898,,856.881,200.695,127.454
93.6039,0.864659,0.472498,207.033,35.5277,-0.793557,3.90735,183.184,96.0638,0.283566,4.70502,161.523,380.78,536.064,477.892,2.84833,,223.519,160.456,126.883
154.221,-1.32616,2.39781,346.104,22.6342,-2.91825,5.5983,266.495,60.1034,-1.2259,0.379996,158.143,358.72,502.159,361.534,3.0827,,216.536,152.058,112.432
241.16,-1.78555,1.16089,759.233,209.33,-1.54815,3.2294,542.206,116.725,-1.43647,0.556837,282.26,523.478,690.695,818.607,2.06851,,302.565,173.163,111.417
201.351,0.148794,3.52451,260.947,279.614,1.17294,6.06519,520.421,140.506,0.844131,4.21418,230.599,626.358,793.486,872.739,2.54067,,442.588,163.239,125.265
88.0292,-0.446297,0.576036,184.798,125.623,-2.52537,3.13824,808.105,69.4071,1.1163,5.59803,172.536,554.71,911.799,364.863,2.5622,,334.421,157.329,126.497
153.456,0.151513,0.611683,250.427,167.561,-0.0110933,3.23316,241.42,108.291,1.28992,5.33338,242.263,484.203,704.908,848.289,2.62148,,384.406,196.52,117.985
87.0791,1.20527,0.474285,239.127,116.574,2.40173,3.46433,666.855,63.6767,2.56926,2.64148,439.874,475.243,633.066,577.078,2.99004,,420.852,179.171,136.601
343.49,-1.10622,5.02148,653.899,154.683,-1.15461,1.80856,322.79,95.728,1.04076,0.958442,189.424,671.578,1007.98,579.411,3.07027,,312.286,309.562,112.463
151.945,-1.54517,4.83679,404.932,97.9341,0.69175,4.38762,197.748,190.924,-1.0116,5.51194,321.226,482.272,672.049,672.712,0.449171,,563.568,158.97,121.812
137.513,1.70647,4.3299,420.822,256.523,-2.13776,2.74036,1116.09,202.14,-0.310088,5.74309,244.307,1334.13,1596.77,889.42,1.58954,,503.562,154.863,121.527
46.453,-2.13744,4.00269,250.548,203.911,-0.193508,2.62886,266.727,224.905,-0.197803,2.86821,258.285,406.733,572.611,718.607,1.37383,,330.148,151.378,118.845
182.618,0.305963,4.4215,257.386,147.084,-0.489213,1.77168,228.383,80.4817,-0.139053,2.18549,143.396,477.509,614.287,391.247,2.64982,,265.891,172.271,118.149
207.79,-0.651057,2.17789,304.063,194.457,-1.34591,5.55133,435.173,344.264,-0.889809,0.160068,504.983,548.476,834.649,1305.39,2.90975,,1033.71,168.045,122.959
242.248,1.23317,0.0780484,482.831,103.46,1.05748,2.45474,229.653,76.2221,1.6679,0.343364,249.041,461.402,599.35,572.361,2.37669,,375.371,172.405,135.091
125.386,-0.322085,4.57454,216.425,121.96,-0.744175,4.05166,230.556,107.916,-0.49441,5.4861,166.325,350.67,498.827,349.612,0.522889,,244.211,171.552,113.718
106.042,-1.03302,5.393,239.288,260.728,1.31799,3.50319,547.362,176.218,-0.657368,0.824705,242.317,673.221,1007.14,439.007,1.88981,,288.609,170.558,110.444
360.052,-0.0639581,0.186178,398.58,172.749,-1.05257,3.5147,324.313,326.748,0.00195739,0.276251,354.251,653.874,914.758,1046.11,2.95467,,411.865,169.402,136.854
28.3179,1.7534,1.3814,193.874,208.972,-1.27699,6.2422,437.477,98.6022,1.27354,3.21279,230.88,530.571,848,555.38,1.42239,,184.782,174.631,131.21
272.42,1.99825,3.27548,1040.59,266.097,1.79172,0.802772,837.825,91.1819,2.05229,6.10713,378.765,625.598,785.731,728.759,2.47271,,414.188,189.605,115.22
273.015,0.217958,4.40779,323.552,315.389,1.12887,1.18565,566.036,285.315,0.49007,4.00287,344.538,736.482,1026.85,774.244,3.06105,,709.445,162.947,127.024
18.5995,-3.56618,1.55806,372.463,64.5871,0.758823,3.98162,190.574,176.24,-0.329026,2.17889,220.379,488.59,684.355,669.237,2.42356,,529.603,174.043,118.409
94.6022,1.50802,4.43262,289.062,149.837,-0.124057,3.51816,224.74,87.6306,0.986287,3.43232,189.028,425.698,566.421,1048.31,0.914462,,420.99,182.501,133.505
119.458,1.3224,4.06707,293.397,230.126,0.424923,0.450753,301.078,143.838,-0.00611207,4.03612,194.095,489.503,716.484,605.468,2.66687,,349.127,168.7,130.318
30.8532,-2.50564,4.20105,255.972,238.464,-0.521058,6.02546,319.035,142.097,-2.12036,3.59027,614.639,419.022,756.953,462.469,1.82441,,255.441,171.242,130.375
206.685,-1.06316,0.312621,377.065,459.068,-0.901456,3.59586,680.785,193.254,-1.02537,0.360631,330.587,715.639,989.863,927.788,2.99995,,780.702,173.225,129.743
173.223,-2.15222,5.32218,773.94,107.184,0.137333,2.85691,202.918,67.88,-1.33535,0.741591,180.377,650.223,791.402,514.29,2.46527,,342.575,168.994,116.221
159.33,1.60599,6.1216,445.188,131.021,1.59061,4.68044,377.128,67.0183,2.48292,5.83073,427.654,391.732,547.309,678.051,1.44116,,355.835,166.353,139.944
91.216,1.45497,0.461061,269.57,174.635,1.11316,2.92957,340.719,156.445,0.701661,1.74124,234.735,424.945,595.464,594.977,2.46851,,319.411,173.819,128.311
285.817,1.15988,5.18481,544.55,242.11,-0.28203,1.81399,305.607,73.3636,0.699237,1.6665,159.521,774.853,924.374,595.333,2.91236,,354.969,214.278,130.29
213.471,-0.304415,1.78751,278.4,177.007,1.52461,5.97368,458.85,204.402,1.44904,0.0360147,472.988,633.547,891.588,934.083,2.09702,,769.282,166.078,113.082
211.366,-0.0818761,2.29658,265.536,129.405,-1.21265,4.67689,278.144,178.895,0.199553,5.60481,218.321,476.728,735.766,622.825,2.38031,,359.746,159.791,119.873
169.26,-1.63419,2.22522,478.989,153.921,-1.04984,5.94375,297.329,272.943,-0.648356,6.25709,352.908,470.809,728.336,695.298,2.56466,,439.45,163.376,118.694
249.39,0.197049,1.4111,305.574,129.376,-1.15621,4.42911,280.226,61.9351,1.34962,0.604537,171.731,556.63,738.635,504.156,3.01801,,420.273,169.509,115.11
